Date;Prestation;Code Barre;Contrat;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE AMETZONDO                ;64990;ST PIERRE D IRUBE                  ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES MAROTS               ;31770;COLOMIERS                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;SARL MEDICAL'OC                    ;81500;LAVAUR                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;NOUVELLE PHARMACIE COISLIN         ;57000;METZ                               ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE COEUR IMPERIAL           ;57000;METZ                               ;FR                                 ;                    ;1;      0.850;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;GRANDE PHARMACIE DU CENTRE COMMERCI;69200;VENISSIEUX                         ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE L'EUROPE              ;19100;BRIVE LA GAILLARDE                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE PAYAN                    ;30700;UZES                               ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA LIBERATION         ;54000;NANCY                              ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BAILLE 181               ;13005;MARSEILLE                          ;FR                                 ;                    ;1;      1.560;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE HUYNH                    ;94500;CHAMPIGNY SUR MARNE                ;FR                                 ;                    ;1;      8.400;       5.60;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA POUNCHE            ;13190;ALLAUCH                            ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA CORNICHE           ;13007;MARSEILLE                          ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LA VILLA ALBERT          ;11210;PORT LA NOUVELLE                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FOURIE                   ;30540;MILHAUD                            ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE OCCITANE                 ;31830;PLAISANCE DU TOUCH                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;DOMSANTE PURPAN                    ;31300;TOULOUSE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA POSTE              ;13127;VITROLLES                          ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU GRAND BAISIEUX        ;59780;BAISIEUX                           ;FR                                 ;                    ;1;      0.180;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PARAPHARMACIE DES DRAKKARS         ;14123;CORMELLES LE ROYAL                 ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BORNAND ROCHET           ;92800;PUTEAUX                            ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;ALLEZA MEDICAL SANTE               ;56260;LARMOR PLAGE                       ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA GARE               ;94290;VILLENEUVE LE ROI                  ;FR                                 ;                    ;1;      1.340;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE VOLTAIRE NATION          ;75011;PARIS                              ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SAINT EXUPERY            ;94380;BONNEUIL SUR MARNE                 ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE L'ESPLANADE           ;95100;ARGENTEUIL                         ;FR                                 ;                    ;1;      0.860;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE MARETTE               ;28270;BREZOLLES                          ;FR                                 ;                    ;1;      0.680;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BARBAISE                 ;8000;WARCQ                              ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA VRIGNE             ;8330;VRIGNE AUX BOIS                    ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE GUYON-LAMIRAND           ;80000;AMIENS                             ;FR                                 ;                    ;1;      0.540;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE COSSON                   ;22000;ST BRIEUC                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU MONDE                 ;75011;PARIS                              ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CASTRO                   ;94220;CHARENTON LE PONT                  ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE TOURY                 ;28310;TOURY                              ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE POINT DU JOUR            ;61000;ALENCON                            ;FR                                 ;                    ;1;      0.340;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE HORCHOLLE                ;27390;MONTREUIL L ARGILLE                ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES DRAKKARS             ;14123;CORMELLES LE ROYAL                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE COMANDINI BARRAS;8170;FUMAY                              ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU BEFFROI               ;80100;ABBEVILLE                          ;FR                                 ;                    ;1;      0.540;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LOISEAU PECHEUR       ;54110;VARANGEVILLE                       ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES ARCADES              ;1000;BOURG EN BRESSE                    ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE CAPESTANG             ;34310;CAPESTANG                          ;FR                                 ;                    ;1;      0.340;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LAFAYETTE DE L'ARC       ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE MAURIN                ;34070;MONTPELLIER                        ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA POSTE              ;91860;EPINAY SOUS SENART                 ;FR                                 ;                    ;1;      0.580;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU SOLEIL                ;94300;VINCENNES                          ;FR                                 ;                    ;1;      1.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA VALLEE D'AVRE      ;27570;TILLIERES SUR AVRE                 ;FR                                 ;                    ;1;      0.620;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE ROCHEFORT                ;2830;SAINT MICHEL                       ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA CITE               ;2000;LAON                               ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE GRAND VITROLLES          ;13127;VITROLLES                          ;FR                                 ;                    ;1;      0.980;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE L'ENTRE DEUX MERS        ;33670;CREON                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BUGNARD                  ;31410;LAVERNOSE LACASSE                  ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BONNET MONTGAILLARD      ;34470;PEROLS                             ;FR                                 ;                    ;1;      0.440;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;LA VITRINE MEDICAL 03              ;3300;CUSSET                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES VOSGES               ;90000;BELFORT                            ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU GEANT LA VALENTINE    ;13924;MARSEILLE CEDEX 11                 ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;VIENNE CONFORT MEDICAL             ;38200;VIENNE                             ;FR                                 ;                    ;1;      1.040;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES MARAIS SELARL        ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE TERRISSE MAGNABAL SELARL ;34340;MARSEILLAN                         ;FR                                 ;                    ;1;      0.640;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA POSTE              ;57000;METZ                               ;FR                                 ;                    ;1;      0.700;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA MONTAGNETTE        ;13150;TARASCON                           ;FR                                 ;                    ;1;      0.700;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES PLATANES             ;13014;MARSEILLE                          ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU FAUBOURG SAINT PIERRE ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FRANCE                   ;68300;ST LOUIS                           ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SANDRINE HOCHE           ;32000;AUCH                               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE NOVEL                 ;74000;ANNECY                             ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE GWINNER-MARCHAL          ;88000;EPINAL                             ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA COURONNE           ;84300;CAVAILLON                          ;FR                                 ;                    ;1;      0.660;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU CENTRE                ;78230;LE PECQ                            ;FR                                 ;                    ;1;      0.440;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;94220;CHARENTON LE PONT                  ;FR                                 ;                    ;1;      0.440;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES TILLEULS             ;94450;LIMEIL BREVANNES                   ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHIE DU CHEMIN VERT                ;75011;PARIS                              ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE VOULX                 ;89100;SENS                               ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE GODILLON                 ;79000;NIORT                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;MEDIC ADOUR                        ;40800;AIRE SUR ADOUR                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE D'HOUDEMONT              ;54180;HOUDEMONT                          ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;38420;DOMENE                             ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LALOY                    ;63000;CLERMONT FERRAND                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;SELARL PHARMACIE ALZIAL LAURENT    ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE MONTAIGU                 ;82150;MONTAIGU DE QUERCY                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE GAMBETTA                 ;33000;BORDEAUX                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE CHAUNY                ;2300;CHAUNY                             ;FR                                 ;                    ;1;      2.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FAIDHERBE                ;75011;PARIS                              ;FR                                 ;                    ;1;      0.180;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES GOUJONS              ;94140;ALFORTVILLE                        ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FROIDEVAUX               ;91230;MONTGERON                          ;FR                                 ;                    ;1;      0.160;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE GRANDCHAMP            ;56390;GRAND CHAMP                        ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA FONTAINE           ;63350;MARINGUES                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CLOP CORINNE             ;54340;POMPEY                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;GRANDE PHARMACIE D AVIGNON         ;84130;LE PONTET                          ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE MILARKA                  ;6300;NICE                               ;FR                                 ;                    ;1;      5.440;       4.70;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE SAINT AGNANT          ;17620;SAINT AGNANT                       ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE CESTATS               ;33610;CESTAS                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE HEMENGOA                 ;64240;BRISCOUS                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;M.A PHARMACIE                      ;12100;MILLAU                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PEPS PHARMACIE                     ;42000;SAINT ETIENNE                      ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE PASTEUR                  ;57180;TERVILLE                           ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES COQUELICOTS SELARL   ;67200;STRASBOURG                         ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SAINT VIVENT             ;8120;BOGNY SUR MEUSE                    ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CARON                    ;60180;NOGENT SUR OISE                    ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BRUELLE                  ;88100;SAINT DIE DES VOSGES               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BORREL GUYOT SARL        ;13110;PORT DE BOUC                       ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA TOUR               ;16380;MARTHON                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES JARDINS DU FIER      ;74960;MEYTHET                            ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA BASTIDE            ;87100;LIMOGES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SAINT GEOURS             ;40230;SAINT GEOURS DE MAREMME            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA GARE               ;81100;CASTRES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES PLATANES             ;66000;PERPIGNAN                          ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA SOURCE             ;63530;VOLVIC                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE ECORCHON                 ;63800;COURNON D'AUVERGNE                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SERRIER                  ;57950;MONTIGNY LES METZ                  ;FR                                 ;                    ;1;      1.050;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU PONT DE L'EUROPE      ;67000;STRASBOURG                         ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE LEGO            ;68100;MULHOUSE                           ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LAMBERT                  ;33530;BASSENS                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE  DE LA PASSERELLE        ;94190;VILLENEUVE ST GEORGES              ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LES HETRES               ;27000;EVREUX SAINT MICHEL                ;FR                                 ;                    ;1;      4.680;       4.40;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE KENNEDY                  ;27000;EVREUX                             ;FR                                 ;                    ;1;      0.340;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES ACACIAS              ;59210;COUDEKERQUE BRANCHE                ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE PONSINET                 ;8000;CHARLEVILLE MEZIERES               ;FR                                 ;                    ;1;      0.650;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE ROUSSEAU                 ;2360;ROZOY SUR SERRE                    ;FR                                 ;                    ;1;      1.150;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
12/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE D'IENA                   ;59000;LILLE                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
