Date;Prestation;Code Barre;Contrat;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES PYRENEES             ;31880;LA SALVETAT SAINT GILLES           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES MARRONIERS           ;11300;LIMOUX                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE CARLA ET SADOURNY        ;63122;CEYRAT                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE CHARROYER                ;54670;CUSTINES                           ;FR                                 ;                    ;1;      2.450;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU FAUBOURG              ;57230;BITCHE                             ;FR                                 ;                    ;1;      0.150;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE FRANCE                   ;68300;ST LOUIS                           ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE SERRE                 ;54530;PAGNY SUR MOSELLE                  ;FR                                 ;                    ;1;      0.450;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE MARTINE DUCRET - ANNE DUM;54360;BLAINVILLE SUR L'EAU               ;FR                                 ;                    ;1;      0.850;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE VARGAS OLIVER            ;54122;AZERAILLES                         ;FR                                 ;                    ;1;      0.650;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU COURS                 ;34120;PEZENAS                            ;FR                                 ;                    ;1;      0.440;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE RIBERE DENISE            ;31170;TOURNEFEUILLE                      ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;LAGRANDE PHARMACIE BALARUC         ;34540;BALARUC LE VIEUX                   ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE AMETZONDO                ;64990;ST PIERRE D IRUBE                  ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;GRANDE PHARMACIE DE BAYONNE        ;64100;BAYONNE                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE GOUABAU PIHOUEE          ;49610;JUIGNE SUR LOIRE                   ;FR                                 ;                    ;1;      1.780;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU MARCHE                ;60100;CREIL                              ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA GALERIE MARCHANDE  ;56450;THEIX                              ;FR                                 ;                    ;1;      1.540;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE BECHEVILLE            ;78130;LES MUREAUX                        ;FR                                 ;                    ;1;      0.180;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE RIVOLI                   ;75004;PARIS                              ;FR                                 ;                    ;1;      0.660;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE CORSY                    ;13090;AIX EN PROVENCE                    ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU CLOS SAINT MARC       ;76000;ROUEN                              ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE RICHELIEU                ;34300;CAP D'AGDE                         ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;DOM SANTE                          ;31240;L'UNION                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE CONRAUX                  ;57700;HAYANGE-KONAKER                    ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU ROND POINT            ;57270;UCKANGE                            ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES TROIS PROVINCES      ;70600;CHAMPLITTE                         ;FR                                 ;                    ;1;      1.350;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PARAPHARMACIE DES DRAKKARS         ;14123;CORMELLES LE ROYAL                 ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE SAINT SIMEON             ;60400;NOYON                              ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE ROSSI                    ;75011;PARIS                              ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;DEPOT AURILLAC AIR MEDIC           ;15000;AURILLAC                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA CORNICHE           ;13007;MARSEILLE                          ;FR                                 ;                    ;1;      0.920;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE VIDEMENT                 ;22000;ST BRIEUC                          ;FR                                 ;                    ;1;      0.460;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;18600;SANCOINS                           ;FR                                 ;                    ;1;      0.820;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;SEL MONGE                          ;75005;PARIS                              ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU MARCHE                ;94160;SAINT MANDE                        ;FR                                 ;                    ;1;      0.980;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE TOURY                 ;28310;TOURY                              ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE TOURNES               ;8090;TOURNES                            ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE GRIGNON NOTRE-DAME       ;61000;ALENCON                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;9,9996E+13;1;FR                                 ;GRANDE PHARMACIE DE FLEURY         ;91700;FLEURY MEROGIS                     ;FR                                 ;                    ;1;      0.840;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;03752161378001:RLFAC;;
14/04/2020;H12;9,9996E+13;1;FR                                 ;DYNAMUT                            ;42100;ST ETIENNE                         ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;99996006142438:RLFAC;;
14/04/2020;H12;9,9997E+13;1;FR                                 ;CIZETA MEDICALI                    ;18200;SAINT AMAND MONTROND               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;03752161443001:REFAC;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;LA GRANDE PHARMACIE                ;81100;CASTRES                            ;FR                                 ;                    ;1;      1.600;;                   ;L000087 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;LA GRANDE PHARMACIE                ;81100;CASTRES                            ;FR                                 ;                    ;1;      1.600;;                   ;L000087 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;LA GRANDE PHARMACIE                ;81100;CASTRES                            ;FR                                 ;                    ;1;      1.600;       4.80;CSU                ;L000087 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE COUDRAYSIENNE            ;60850;LE COUDRAY ST GERMER               ;FR                                 ;                    ;1;      0.740;;                   ;L000088 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE COUDRAYSIENNE            ;60850;LE COUDRAY ST GERMER               ;FR                                 ;                    ;1;      0.340;       4.00;CSU                ;L000088 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE D'IENA                   ;59000;LILLE                              ;FR                                 ;                    ;1;      0.300;;                   ;L000089 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE D'IENA                   ;59000;LILLE                              ;FR                                 ;                    ;1;      0.460;;                   ;L000089 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE D'IENA                   ;59000;LILLE                              ;FR                                 ;                    ;1;      0.400;       4.20;CSU                ;L000089 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE DAMPARIS              ;39500;DAMPARIS                           ;FR                                 ;                    ;1;      0.650;;                   ;L000090 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE DAMPARIS              ;39500;DAMPARIS                           ;FR                                 ;                    ;1;      0.350;       4.00;CSU                ;L000090 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE DAVEZIEUX             ;7430;DAVEZIEUX                          ;FR                                 ;                    ;1;      0.440;;                   ;L000091 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE DAVEZIEUX             ;7430;DAVEZIEUX                          ;FR                                 ;                    ;1;      0.200;;                   ;L000091 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE DAVEZIEUX             ;7430;DAVEZIEUX                          ;FR                                 ;                    ;1;      0.380;;                   ;L000091 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE DAVEZIEUX             ;7430;DAVEZIEUX                          ;FR                                 ;                    ;1;      0.640;       4.40;CSU                ;L000091 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA TRINITE SUR MER    ;56470;LA TRINITE SUR MER                 ;FR                                 ;                    ;1;      0.600;;                   ;L000092 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA TRINITE SUR MER    ;56470;LA TRINITE SUR MER                 ;FR                                 ;                    ;1;      0.300;       4.00;CSU                ;L000092 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE VOULX                 ;89100;SENS                               ;FR                                 ;                    ;1;      0.300;;                   ;L000093 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE VOULX                 ;89100;SENS                               ;FR                                 ;                    ;1;      0.350;       4.00;CSU                ;L000093 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES 3 ROIS               ;56890;ST AVE                             ;FR                                 ;                    ;1;      0.320;;                   ;L000094 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES 3 ROIS               ;56890;ST AVE                             ;FR                                 ;                    ;1;      0.300;       4.00;CSU                ;L000094 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES LILAS                ;34070;MONTPELLIER                        ;FR                                 ;                    ;1;      0.360;;                   ;L000095 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES LILAS                ;34070;MONTPELLIER                        ;FR                                 ;                    ;1;      0.400;       4.00;CSU                ;L000095 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES MINAHOUETS           ;56570;LOCMIQUELIC                        ;FR                                 ;                    ;1;      0.700;;                   ;L000096 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES MINAHOUETS           ;56570;LOCMIQUELIC                        ;FR                                 ;                    ;1;      1.160;       4.00;CSU                ;L000096 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU 115                   ;38100;GRENOBLE                           ;FR                                 ;                    ;1;      1.060;;                   ;L000097 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU 115                   ;38100;GRENOBLE                           ;FR                                 ;                    ;1;      0.440;       4.00;CSU                ;L000097 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU CARRE D'OR            ;28110;LUCE                               ;FR                                 ;                    ;1;      0.400;;                   ;L000098 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU CARRE D'OR            ;28110;LUCE                               ;FR                                 ;                    ;1;      0.840;       4.00;CSU                ;L000098 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU CENTRE                ;11210;PORT LA NOUVELLE                   ;FR                                 ;                    ;1;      1.600;;                   ;L000099 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU CENTRE                ;11210;PORT LA NOUVELLE                   ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000099 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE FERRIO                   ;28100;DREUX                              ;FR                                 ;                    ;1;      0.280;;                   ;L000100 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE FERRIO                   ;28100;DREUX                              ;FR                                 ;                    ;1;      0.380;       4.00;CSU                ;L000100 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE MULLOT                   ;11700;CAPENDU                            ;FR                                 ;                    ;1;      1.600;;                   ;L000101 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE MULLOT                   ;11700;CAPENDU                            ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000101 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE NOTRE DAME               ;66000;PERPIGNAN                          ;FR                                 ;                    ;1;      0.540;;                   ;L000102 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE NOTRE DAME               ;66000;PERPIGNAN                          ;FR                                 ;                    ;1;      0.240;       4.00;CSU                ;L000102 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE PEZAC FABIEN             ;33620;LARUSCADE                          ;FR                                 ;                    ;1;      1.600;;                   ;L000103 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE PEZAC FABIEN             ;33620;LARUSCADE                          ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000103 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE PRINCIPALE               ;77680;ROISSY EN BRIE                     ;FR                                 ;                    ;1;      0.220;;                   ;L000104 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE PRINCIPALE               ;77680;ROISSY EN BRIE                     ;FR                                 ;                    ;1;      0.340;       4.00;CSU                ;L000104 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE VOLTAIRE NATION          ;75011;PARIS                              ;FR                                 ;                    ;1;      0.320;;                   ;L000105 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE VOLTAIRE NATION          ;75011;PARIS                              ;FR                                 ;                    ;1;      0.280;       4.00;CSU                ;L000105 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PREVARIS TECAP                     ;60580;COYE LA FORET                      ;FR                                 ;                    ;1;      1.260;;                   ;L000106 ;20/04/00784;3752;TVA 20.0%;;;
14/04/2020;H12;3,75216E+12;1;FR                                 ;PREVARIS TECAP                     ;60580;COYE LA FORET                      ;FR                                 ;                    ;1;      1.600;       4.00;CSU                ;L000106 ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE MONTRABE              ;31850;MONTRABE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE PORT CAMARGUE         ;30240;PORT CAMARGUE                      ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES SAINTS-FRANCOIS      ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE SAINT JEAN            ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA FONTAINE           ;63350;MARINGUES                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES VARILLES             ;38550;ST MAURICE L EXIL                  ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE BAILLE 181               ;13005;MARSEILLE                          ;FR                                 ;                    ;1;      1.420;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;LA PHARMACIE DE LA ROCHE           ;5400;LA ROCHE DES ARNAUDS               ;FR                                 ;                    ;1;      1.080;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE COME                     ;80000;AMIENS                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE RENANCOURT            ;80000;AMIENS                             ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE IDEE PHILIPPE            ;2110;BOHAIN EN VERMANDOIS               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE SAINT GERVAIS            ;75019;PARIS                              ;FR                                 ;                    ;1;      3.300;       4.10;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE MARQUET PARIS            ;94140;ALFORTVILLE                        ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA GARE               ;60100;CREIL                              ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA MADELEINE          ;92220;BAGNEUX                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;GRANDE PHARMACIE DE FLEURY         ;91700;FLEURY MEROGIS                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE BEAUFILS HULAK           ;22370;PLENEUF VAL ANDR‚                  ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE FLECHON                  ;88500;MIRECOURT                          ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;SAPHENE SANTE SAINT ETIENNE        ;42000;SAINT ETIENNE                      ;FR                                 ;                    ;1;      0.680;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU RIED SELARL           ;67800;HOENHEIM                           ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE                          ;11140;AXAT                               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES ALOUETTES            ;15000;AURILLAC                           ;FR                                 ;                    ;1;      0.560;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;GRANDE PHARMACIE SAINT MAUR        ;75011;PARIS                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;94500;CHAMPIGNY SUR MARNE                ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE AUJAY MISSIOUX           ;18370;PREVERANGES                        ;FR                                 ;                    ;1;      0.480;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DE LA POSTE              ;91860;EPINAY SOUS SENART                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE BAYARD                   ;31000;TOULOUSE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE BERJALLIENNE             ;38300;BOURGOIN JALLIEU                   ;FR                                 ;                    ;1;      3.160;       4.10;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DU SOLEIL                ;68000;COLMAR                             ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE LOVISI                   ;13960;SAUSSET-LES-PINS                   ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE LA DOMITIENNE            ;34440;COLOMBIERS                         ;FR                                 ;                    ;1;      1.420;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE DES POETES               ;34500;BEZIERS                            ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARAMCIE DES SABLES               ;42300;MABLY                              ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;LVMS                               ;73200;ALBERTVILLE                        ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;PHARMACIE MILARKA                  ;6300;NICE                               ;FR                                 ;                    ;1;      0.560;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
15/04/2020;H12;3,75216E+12;1;FR                                 ;BASTIDE VAR                        ;83700;ST RAPHAEL                         ;FR                                 ;                    ;1;      1.400;       3.80;CSU                ;  ;20/04/00784;3752;TVA 20.0%;;;
